1,LARC-23-3,LARCENY - SHOPLIFTING,2023-04-12,1237,6200 SEVEN CORNERS CTR,FALLS CHURCH,VA,22044
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-04-12,1243,6900 HARRISON LN,ALEXANDRIA,VA,22306
1,SUSP-1,SUSPICIOUS - EVENT,2023-04-12,1317,8500 SILVERBROOK RD,LORTON,VA,22079
2,SERV-45,SRO RELATED EVENT,2023-04-12,1317,8500 SILVERBROOK RD,LORTON,VA,22079
1,WEAP-520-11,WEAPONS - SHOOT OR THROW MISSILE INTO AUTO,2023-04-12,1303, DOLLEY MADISON BLVD / SCOTTS CROSSING RD,MCLEAN,VA,22102
1,SERV-8,SERVICE - LOST/FOUND PROPERTY,2023-04-12,1306,11700 SUNSET HILLS RD,RESTON,VA,20190
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-04-12,1258,3700 HUNTLEY MEADOWS LN,ALEXANDRIA,VA,22306
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-04-12,1313,2300 HUNTINGTON AVE,ALEXANDRIA,VA,22303
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-04-12,1313,2300 HUNTINGTON AVE,ALEXANDRIA,VA,22303
1,SERV-47,SERVICE - NON-FATAL OVERDOSE (NFO),2023-04-12,1333,4700 MEDFORD DR,ANNANDALE,VA,22003
2,SERV-45,SRO RELATED EVENT,2023-04-12,1418,14600 OLDE KENT RD,CENTREVILLE,VA,20120
1,SERV-32,SERVICE - STOLEN AUTO RECOVERY OTHER JURISDICTION,2023-04-12,1403,5600 VINE ST,ALEXANDRIA,VA,22310
1,SERV-47,SERVICE - NON-FATAL OVERDOSE (NFO),2023-04-12,1421,5900 POWELL`S LANDING RD,BURKE,VA,22015
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-04-12,1420,11800 FAIR OAKS SHOPPING CTR,FAIRFAX,VA,22033
1,SUSP-1,SUSPICIOUS - EVENT,2023-04-12,1437,5600 VINE ST,ALEXANDRIA,VA,22310
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-04-12,1355,2100 CENTREVILLE RD,HERNDON,VA,20170
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2023-04-12,1419,6100 ARLINGTON BLVD,FALLS CHURCH,VA,22044
1,SERV-33,SERVICE - NON DMV REPORTABLE CRASH,2023-04-12,1456,4500 STONE PINE CT,CHANTILLY,VA,20151
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-04-12,1342,6200 LITTLE RIVER TPKE,ALEXANDRIA,VA,22312
1,SUSP-1,SUSPICIOUS - EVENT,2023-04-12,1501,12300 LEE JACKSON MEMORIAL HWY,FAIRFAX,VA,22033
1,ASSLT-13B-1,ASSAULT - SIMPLE; NOT AGGRAVATED,2023-04-12,1452,7500 LEESBURG PIKE,FALLS CHURCH,VA,22043
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-04-12,1507,2500 JAMES MADISON CIR,HERNDON,VA,20171
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2023-04-12,1325,7700 SURACI CT,ANNANDALE,VA,22003
1,SERV-9,SERVICE - OPEN DOOR,2023-04-12,1447,6200 LEESBURG PIKE,FALLS CHURCH,VA,22044
1,SUSP-1,SUSPICIOUS - EVENT,2023-04-12,1559,12000 BLUEMONT WAY,RESTON,VA,20190
1,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2023-04-12,1540, LEESBURG PIKE / TYCO RD,TYSONS,VA,22182
1,LARC-23-9,LARCENY -  ALL OTHER LARCENY,2023-04-12,1535,3800 SOUTH GEORGE MASON DR,FALLS CHURCH,VA,22041
1,LARC-23-3,LARCENY - SHOPLIFTING,2023-04-12,1607,6600 FRONTIER DR,SPRINGFIELD,VA,22150
1,SERV-29,SERVICE - DOMESTIC DISPUTE,2023-04-12,1608,3600 ANNANDALE RD,ANNANDALE,VA,22003
1,SERV-1,SERVICE - POLICE SERVICE,2023-04-12,1556,4900 ORISKANY DR,ANNANDALE,VA,22003
1,SUSP-1,SUSPICIOUS - EVENT,2023-04-12,1607,11200 WAPLES MILL RD,FAIRFAX,VA,22030
1,WARR-90Z-4,WARRANT - WARRANT SERVICE,2023-04-12,1601,2500 PARKERS LN,ALEXANDRIA,VA,22306
2,DEST-290-2,DESTRUCTION - PRIVATE PROPERTY,2023-04-12,1552,7400 EASTMORELAND RD,ANNANDALE,VA,22003
1,LARC-23-6,LARCENY - THEFT FROM MOTOR VEHICLE,2023-04-12,1552,7400 EASTMORELAND RD,ANNANDALE,VA,22003
1,SERV-1,SERVICE - POLICE SERVICE,2023-04-12,1450,3300 WILLOW CRESCENT DR,FAIRFAX,VA,22030
